stn;time;gor000za;gre000z0
LUZ;201701072220;0;0
LUZ;201701072230;0;0
LUZ;201701072240;0;0
LUZ;201701072250;0;0
LUZ;201701072300;0;0
LUZ;201701072310;0;0
LUZ;201701072320;0;0
LUZ;201701072330;1;0
LUZ;201701072340;1;0
LUZ;201701072350;1;0
LUZ;201701080000;0;0
LUZ;201701080010;0;0
LUZ;201701080020;1;0
LUZ;201701080030;0;0
LUZ;201701080040;0;0
LUZ;201701080050;0;0
LUZ;201701080100;1;0
LUZ;201701080110;0;0
LUZ;201701080120;1;0
LUZ;201701080130;0;0
LUZ;201701080140;0;0
LUZ;201701080150;0;0
LUZ;201701080200;0;0
LUZ;201701080210;0;0
LUZ;201701080220;1;0
LUZ;201701080230;0;0
LUZ;201701080240;0;0
LUZ;201701080250;0;0
LUZ;201701080300;0;0
LUZ;201701080310;0;0
LUZ;201701080320;0;0
LUZ;201701080330;0;0
LUZ;201701080340;0;0
LUZ;201701080350;0;0
LUZ;201701080400;0;0
LUZ;201701080410;0;0
LUZ;201701080420;0;0
LUZ;201701080430;0;0
LUZ;201701080440;0;0
LUZ;201701080450;0;0
LUZ;201701080500;0;0
LUZ;201701080510;0;0
LUZ;201701080520;0;0
LUZ;201701080530;0;0
LUZ;201701080540;0;0
LUZ;201701080550;0;0
LUZ;201701080600;0;0
LUZ;201701080610;0;0
LUZ;201701080620;0;0
LUZ;201701080630;0;0
LUZ;201701080640;0;0
LUZ;201701080650;0;0
LUZ;201701080700;0;0
LUZ;201701080710;1;0
LUZ;201701080720;0;0
LUZ;201701080730;0;0
LUZ;201701080740;1;0
LUZ;201701080750;1;0
LUZ;201701080800;1;0
LUZ;201701080810;2;0
LUZ;201701080820;2;5
LUZ;201701080830;3;12
LUZ;201701080840;4;25
LUZ;201701080850;3;28
LUZ;201701080900;4;23
LUZ;201701080910;3;28
LUZ;201701080920;4;37
LUZ;201701080930;2;44
LUZ;201701080940;4;62
LUZ;201701080950;4;66
LUZ;201701081000;7;91
LUZ;201701081010;3;106
LUZ;201701081020;3;90
LUZ;201701081030;7;69
LUZ;201701081040;9;83
LUZ;201701081050;6;92
LUZ;201701081100;3;113
LUZ;201701081110;3;118
LUZ;201701081120;2;121
LUZ;201701081130;1;120
LUZ;201701081140;7;110
LUZ;201701081150;5;105
LUZ;201701081200;4;121
LUZ;201701081210;2;121
LUZ;201701081220;2;114
LUZ;201701081230;4;103
LUZ;201701081240;3;106
LUZ;201701081250;5;108
LUZ;201701081300;2;97
LUZ;201701081310;2;96
LUZ;201701081320;6;104
LUZ;201701081330;2;111
LUZ;201701081340;8;96
LUZ;201701081350;2;84
LUZ;201701081400;2;84
LUZ;201701081410;1;78
LUZ;201701081420;4;62
LUZ;201701081430;4;52
LUZ;201701081440;2;44
LUZ;201701081450;1;39
LUZ;201701081500;3;37
LUZ;201701081510;4;26
LUZ;201701081520;3;16
LUZ;201701081530;3;5
LUZ;201701081540;2;0
LUZ;201701081550;1;0
LUZ;201701081600;1;0
LUZ;201701081610;1;0
LUZ;201701081620;0;0
LUZ;201701081630;0;0
LUZ;201701081640;0;0
LUZ;201701081650;0;0
LUZ;201701081700;1;0
LUZ;201701081710;0;0
LUZ;201701081720;0;0
LUZ;201701081730;0;0
LUZ;201701081740;0;0
LUZ;201701081750;0;0
LUZ;201701081800;0;0
LUZ;201701081810;0;0
LUZ;201701081820;0;0
LUZ;201701081830;0;0
LUZ;201701081840;0;0
LUZ;201701081850;0;0
LUZ;201701081900;0;0
LUZ;201701081910;0;0
LUZ;201701081920;0;0
LUZ;201701081930;0;0
LUZ;201701081940;0;0
LUZ;201701081950;0;0
LUZ;201701082000;0;0
LUZ;201701082010;0;0
LUZ;201701082020;0;0
LUZ;201701082030;1;0
LUZ;201701082040;0;0
LUZ;201701082050;0;0
LUZ;201701082100;0;0
LUZ;201701082110;0;0
LUZ;201701082120;0;0
LUZ;201701082130;0;0
LUZ;201701082140;0;0
LUZ;201701082150;0;0
LUZ;201701082200;0;0
LUZ;201701082210;0;0
LUZ;201701082220;0;0
LUZ;201701082230;1;0
LUZ;201701082240;0;0
LUZ;201701082250;0;0
LUZ;201701082300;0;0
LUZ;201701082310;0;0
LUZ;201701082320;0;0
LUZ;201701082330;0;0
LUZ;201701082340;0;0
LUZ;201701082350;0;0
LUZ;201701090000;0;0
LUZ;201701090010;0;0
LUZ;201701090020;0;0
LUZ;201701090030;0;0
LUZ;201701090040;0;0
LUZ;201701090050;0;0
LUZ;201701090100;0;0
LUZ;201701090110;0;0
LUZ;201701090120;1;0
LUZ;201701090130;1;0
LUZ;201701090140;1;0
LUZ;201701090150;1;0
LUZ;201701090200;0;0
LUZ;201701090210;0;0
LUZ;201701090220;1;0
LUZ;201701090230;0;0
LUZ;201701090240;1;0
LUZ;201701090250;0;0
LUZ;201701090300;0;0
LUZ;201701090310;0;0
LUZ;201701090320;0;0
LUZ;201701090330;0;0
LUZ;201701090340;0;0
LUZ;201701090350;0;0
LUZ;201701090400;0;0
LUZ;201701090410;0;0
LUZ;201701090420;0;0
LUZ;201701090430;0;0
LUZ;201701090440;0;0
LUZ;201701090450;0;0
LUZ;201701090500;0;0
LUZ;201701090510;0;0
LUZ;201701090520;0;0
LUZ;201701090530;0;0
LUZ;201701090540;0;0
LUZ;201701090550;0;0
LUZ;201701090600;0;0
LUZ;201701090610;0;0
LUZ;201701090620;0;0
LUZ;201701090630;0;0
LUZ;201701090640;0;0
LUZ;201701090650;0;0
LUZ;201701090700;0;0
LUZ;201701090710;1;0
LUZ;201701090720;0;0
LUZ;201701090730;1;0
LUZ;201701090740;1;0
LUZ;201701090750;1;0
LUZ;201701090800;1;2
LUZ;201701090810;1;6
LUZ;201701090820;2;11
LUZ;201701090830;1;15
LUZ;201701090840;2;22
LUZ;201701090850;1;27
LUZ;201701090900;1;30
LUZ;201701090910;1;33
LUZ;201701090920;1;38
LUZ;201701090930;1;41
LUZ;201701090940;2;47
LUZ;201701090950;1;51
LUZ;201701091000;3;57
LUZ;201701091010;1;60
LUZ;201701091020;2;56
LUZ;201701091030;4;58
LUZ;201701091040;1;66
LUZ;201701091050;1;67
LUZ;201701091100;2;72
LUZ;201701091110;3;81
LUZ;201701091120;0;85
LUZ;201701091130;1;87
LUZ;201701091140;4;93
LUZ;201701091150;1;99
LUZ;201701091200;1;96
LUZ;201701091210;2;93
LUZ;201701091220;3;86
LUZ;201701091230;2;75
LUZ;201701091240;1;77
LUZ;201701091250;1;73
LUZ;201701091300;2;67
LUZ;201701091310;2;70
LUZ;201701091320;2;66
LUZ;201701091330;1;64
LUZ;201701091340;2;58
LUZ;201701091350;2;53
LUZ;201701091400;2;47
LUZ;201701091410;3;40
LUZ;201701091420;3;30
LUZ;201701091430;2;21
LUZ;201701091440;3;11
LUZ;201701091450;1;6
LUZ;201701091500;0;4
LUZ;201701091510;1;3
LUZ;201701091520;1;0
LUZ;201701091530;1;0
LUZ;201701091540;1;0
LUZ;201701091550;1;0
LUZ;201701091600;0;0
LUZ;201701091610;0;0
LUZ;201701091620;0;0
LUZ;201701091630;1;0
LUZ;201701091640;0;0
LUZ;201701091650;0;0
LUZ;201701091700;1;0
LUZ;201701091710;0;0
LUZ;201701091720;0;0
LUZ;201701091730;0;0
LUZ;201701091740;0;0
LUZ;201701091750;0;0
LUZ;201701091800;0;0
LUZ;201701091810;0;0
LUZ;201701091820;0;0
LUZ;201701091830;0;0
LUZ;201701091840;0;0
LUZ;201701091850;0;0
LUZ;201701091900;0;0
LUZ;201701091910;0;0
LUZ;201701091920;0;0
LUZ;201701091930;0;0
LUZ;201701091940;0;0
LUZ;201701091950;0;0
LUZ;201701092000;0;0
LUZ;201701092010;0;0
LUZ;201701092020;0;0
LUZ;201701092030;0;0
LUZ;201701092040;0;0
LUZ;201701092050;0;0
LUZ;201701092100;0;0
LUZ;201701092110;1;0
LUZ;201701092120;0;0
LUZ;201701092130;0;0
LUZ;201701092140;0;0
LUZ;201701092150;0;0
LUZ;201701092200;0;0
LUZ;201701092210;0;0
LUZ;201701092220;1;0
LUZ;201701092230;0;0
LUZ;201701092240;0;0
LUZ;201701092250;1;0
LUZ;201701092300;0;0
LUZ;201701092310;0;0
LUZ;201701092320;0;0
LUZ;201701092330;0;0
LUZ;201701092340;1;0
LUZ;201701092350;0;0
LUZ;201701100000;0;0
LUZ;201701100010;0;0
LUZ;201701100020;0;0
LUZ;201701100030;1;0
LUZ;201701100040;0;0
LUZ;201701100050;0;0
LUZ;201701100100;0;0
LUZ;201701100110;0;0
LUZ;201701100120;0;0
LUZ;201701100130;0;0
LUZ;201701100140;0;0
LUZ;201701100150;0;0
LUZ;201701100200;0;0
LUZ;201701100210;0;0
LUZ;201701100220;0;0
LUZ;201701100230;0;0
LUZ;201701100240;0;0
LUZ;201701100250;0;0
LUZ;201701100300;0;0
LUZ;201701100310;0;0
LUZ;201701100320;0;0
LUZ;201701100330;0;0
LUZ;201701100340;0;0
LUZ;201701100350;0;0
LUZ;201701100400;0;0
LUZ;201701100410;0;0
LUZ;201701100420;0;0
LUZ;201701100430;0;0
LUZ;201701100440;1;0
LUZ;201701100450;0;0
LUZ;201701100500;1;0
LUZ;201701100510;0;0
LUZ;201701100520;0;0
LUZ;201701100530;1;0
LUZ;201701100540;0;0
LUZ;201701100550;1;0
LUZ;201701100600;0;0
LUZ;201701100610;0;0
LUZ;201701100620;0;0
LUZ;201701100630;1;0
LUZ;201701100640;1;0
LUZ;201701100650;0;0
LUZ;201701100700;0;0
LUZ;201701100710;0;0
LUZ;201701100720;1;0
LUZ;201701100730;1;0
LUZ;201701100740;1;0
LUZ;201701100750;1;0
LUZ;201701100800;1;0
LUZ;201701100810;0;1
LUZ;201701100820;0;1
LUZ;201701100830;3;6
LUZ;201701100840;5;20
LUZ;201701100850;5;38
LUZ;201701100900;1;48
LUZ;201701100910;2;51
LUZ;201701100920;6;67
LUZ;201701100930;4;78
LUZ;201701100940;4;92
LUZ;201701100950;1;93
LUZ;201701101000;3;87
LUZ;201701101010;2;80
LUZ;201701101020;2;73
LUZ;201701101030;3;76
LUZ;201701101040;1;86
LUZ;201701101050;2;85
LUZ;201701101100;5;93
LUZ;201701101110;2;107
LUZ;201701101120;1;110
LUZ;201701101130;1;106
LUZ;201701101140;6;96
LUZ;201701101150;5;76
LUZ;201701101200;6;55
LUZ;201701101210;2;42
LUZ;201701101220;2;35
LUZ;201701101230;1;32
LUZ;201701101240;1;31
LUZ;201701101250;1;32
LUZ;201701101300;2;35
LUZ;201701101310;3;45
LUZ;201701101320;2;43
LUZ;201701101330;1;37
LUZ;201701101340;2;38
LUZ;201701101350;1;39
LUZ;201701101400;3;45
LUZ;201701101410;1;45
LUZ;201701101420;2;39
LUZ;201701101430;3;35
LUZ;201701101440;2;29
LUZ;201701101450;2;21
LUZ;201701101500;2;15
LUZ;201701101510;1;11
LUZ;201701101520;1;10
LUZ;201701101530;1;5
LUZ;201701101540;2;0
LUZ;201701101550;1;0
LUZ;201701101600;1;0
LUZ;201701101610;1;0
LUZ;201701101620;0;0
LUZ;201701101630;0;0
LUZ;201701101640;0;0
LUZ;201701101650;1;0
LUZ;201701101700;0;0
LUZ;201701101710;0;0
LUZ;201701101720;0;0
LUZ;201701101730;0;0
LUZ;201701101740;0;0
LUZ;201701101750;0;0
LUZ;201701101800;1;0
LUZ;201701101810;0;0
LUZ;201701101820;1;0
LUZ;201701101830;0;0
LUZ;201701101840;0;0
LUZ;201701101850;0;0
LUZ;201701101900;0;0
LUZ;201701101910;0;0
LUZ;201701101920;0;0
LUZ;201701101930;0;0
LUZ;201701101940;0;0
LUZ;201701101950;0;0
LUZ;201701102000;1;0
LUZ;201701102010;1;0
LUZ;201701102020;1;0
LUZ;201701102030;0;0
LUZ;201701102040;0;0
LUZ;201701102050;0;0
LUZ;201701102100;1;0
LUZ;201701102110;0;0
LUZ;201701102120;0;0
LUZ;201701102130;0;0
LUZ;201701102140;0;0
LUZ;201701102150;0;0
LUZ;201701102200;1;0
LUZ;201701102210;0;0
LUZ;201701102220;0;0
LUZ;201701102230;0;0
LUZ;201701102240;0;0
LUZ;201701102250;0;0
LUZ;201701102300;1;0
LUZ;201701102310;0;0
LUZ;201701102320;1;0
LUZ;201701102330;0;0
LUZ;201701102340;0;0
LUZ;201701102350;0;0
LUZ;201701110000;0;0
LUZ;201701110010;0;0
LUZ;201701110020;0;0
LUZ;201701110030;0;0
LUZ;201701110040;0;0
LUZ;201701110050;0;0
LUZ;201701110100;0;0
LUZ;201701110110;0;0
LUZ;201701110120;1;0
LUZ;201701110130;0;0
LUZ;201701110140;0;0
LUZ;201701110150;0;0
LUZ;201701110200;0;0
LUZ;201701110210;0;0
LUZ;201701110220;0;0
LUZ;201701110230;0;0
LUZ;201701110240;0;0
LUZ;201701110250;1;0
LUZ;201701110300;0;0
LUZ;201701110310;0;0
LUZ;201701110320;0;0
LUZ;201701110330;0;0
LUZ;201701110340;0;0
LUZ;201701110350;1;0
LUZ;201701110400;1;0
LUZ;201701110410;0;0
LUZ;201701110420;0;0
LUZ;201701110430;0;0
LUZ;201701110440;0;0
LUZ;201701110450;1;0
LUZ;201701110500;1;0
LUZ;201701110510;0;0
LUZ;201701110520;0;0
LUZ;201701110530;0;0
LUZ;201701110540;0;0
LUZ;201701110550;0;0
LUZ;201701110600;0;0
LUZ;201701110610;0;0
LUZ;201701110620;0;0
LUZ;201701110630;1;0
LUZ;201701110640;0;0
LUZ;201701110650;1;0
LUZ;201701110700;0;0
LUZ;201701110710;1;0
LUZ;201701110720;0;0
LUZ;201701110730;1;0
LUZ;201701110740;1;0
LUZ;201701110750;1;1
LUZ;201701110800;3;7
LUZ;201701110810;2;16
LUZ;201701110820;3;27
LUZ;201701110830;2;37
LUZ;201701110840;5;49
LUZ;201701110850;5;68
LUZ;201701110900;3;82
LUZ;201701110910;8;79
LUZ;201701110920;61;161
LUZ;201701110930;20;245
LUZ;201701110940;5;258
LUZ;201701110950;18;287
LUZ;201701111000;10;295
LUZ;201701111010;17;334
LUZ;201701111020;65;314
LUZ;201701111030;28;352
LUZ;201701111040;77;295
LUZ;201701111050;14;354
LUZ;201701111100;23;384
LUZ;201701111110;104;269
LUZ;201701111120;76;349
LUZ;201701111130;66;352
LUZ;201701111140;55;338
LUZ;201701111150;24;238
LUZ;201701111200;12;234
LUZ;201701111210;9;217
LUZ;201701111220;3;208
LUZ;201701111230;17;194
LUZ;201701111240;4;162
LUZ;201701111250;5;156
LUZ;201701111300;4;140
LUZ;201701111310;6;135
LUZ;201701111320;13;139
LUZ;201701111330;11;108
LUZ;201701111340;7;114
LUZ;201701111350;6;75
LUZ;201701111400;7;78
LUZ;201701111410;4;84
LUZ;201701111420;33;88
LUZ;201701111430;39;121
LUZ;201701111440;31;87
LUZ;201701111450;9;49
LUZ;201701111500;4;50
LUZ;201701111510;10;27
LUZ;201701111520;3;7
LUZ;201701111530;2;2
LUZ;201701111540;1;0
LUZ;201701111550;1;0
LUZ;201701111600;1;0
LUZ;201701111610;0;0
LUZ;201701111620;0;0
LUZ;201701111630;0;0
LUZ;201701111640;0;0
LUZ;201701111650;1;0
LUZ;201701111700;0;0
LUZ;201701111710;1;0
LUZ;201701111720;0;0
LUZ;201701111730;0;0
LUZ;201701111740;0;0
LUZ;201701111750;0;0
LUZ;201701111800;0;0
LUZ;201701111810;0;0
LUZ;201701111820;0;0
LUZ;201701111830;0;0
LUZ;201701111840;0;0
LUZ;201701111850;0;0
LUZ;201701111900;0;0
LUZ;201701111910;0;0
LUZ;201701111920;0;0
LUZ;201701111930;0;0
LUZ;201701111940;0;0
LUZ;201701111950;0;0
LUZ;201701112000;0;0
LUZ;201701112010;0;0
LUZ;201701112020;0;0
LUZ;201701112030;0;0
LUZ;201701112040;0;0
LUZ;201701112050;0;0
LUZ;201701112100;0;0
LUZ;201701112110;0;0
LUZ;201701112120;0;0
LUZ;201701112130;0;0
LUZ;201701112140;0;0
LUZ;201701112150;0;0
LUZ;201701112200;0;0
LUZ;201701112210;0;0
LUZ;201701112220;0;0
LUZ;201701112230;0;0
LUZ;201701112240;0;0
LUZ;201701112250;0;0
LUZ;201701112300;1;0
LUZ;201701112310;0;0
LUZ;201701112320;0;0
LUZ;201701112330;0;0
LUZ;201701112340;0;0
LUZ;201701112350;0;0
LUZ;201701120000;0;0
LUZ;201701120010;0;0
LUZ;201701120020;0;0
LUZ;201701120030;0;0
LUZ;201701120040;0;0
LUZ;201701120050;0;0
LUZ;201701120100;0;0
LUZ;201701120110;0;0
LUZ;201701120120;0;0
LUZ;201701120130;0;0
LUZ;201701120140;0;0
LUZ;201701120150;0;0
LUZ;201701120200;0;0
LUZ;201701120210;0;0
LUZ;201701120220;0;0
LUZ;201701120230;0;0
LUZ;201701120240;0;0
LUZ;201701120250;0;0
LUZ;201701120300;1;0
LUZ;201701120310;1;0
LUZ;201701120320;0;0
LUZ;201701120330;0;0
LUZ;201701120340;1;0
LUZ;201701120350;0;0
LUZ;201701120400;1;0
LUZ;201701120410;0;0
LUZ;201701120420;0;0
LUZ;201701120430;0;0
LUZ;201701120440;0;0
LUZ;201701120450;0;0
LUZ;201701120500;0;0
LUZ;201701120510;0;0
LUZ;201701120520;0;0
LUZ;201701120530;0;0
LUZ;201701120540;0;0
LUZ;201701120550;0;0
LUZ;201701120600;0;0
LUZ;201701120610;0;0
LUZ;201701120620;0;0
LUZ;201701120630;0;0
LUZ;201701120640;0;0
LUZ;201701120650;0;0
LUZ;201701120700;0;0
LUZ;201701120710;0;0
LUZ;201701120720;0;0
LUZ;201701120730;0;0
LUZ;201701120740;1;0
LUZ;201701120750;1;0
LUZ;201701120800;1;0
LUZ;201701120810;1;0
LUZ;201701120820;2;3
LUZ;201701120830;4;10
LUZ;201701120840;2;21
LUZ;201701120850;8;28
LUZ;201701120900;3;43
LUZ;201701120910;2;43
LUZ;201701120920;4;41
LUZ;201701120930;2;50
LUZ;201701120940;5;44
LUZ;201701120950;2;50
LUZ;201701121000;9;60
LUZ;201701121010;6;58
LUZ;201701121020;9;61
LUZ;201701121030;3;78
LUZ;201701121040;5;69
LUZ;201701121050;3;54
LUZ;201701121100;2;56
LUZ;201701121110;4;61
LUZ;201701121120;7;91
LUZ;201701121130;3;85
LUZ;201701121140;10;98
LUZ;201701121150;6;77
LUZ;201701121200;4;78
LUZ;201701121210;4;85
LUZ;201701121220;2;79
LUZ;201701121230;7;63
LUZ;201701121240;5;74
LUZ;201701121250;5;70
LUZ;201701121300;4;73
LUZ;201701121310;-;66
LUZ;201701121320;9;56
LUZ;201701121330;3;39
LUZ;201701121340;2;44
LUZ;201701121350;2;41
LUZ;201701121400;5;40
LUZ;201701121410;2;32
LUZ;201701121420;3;43
LUZ;201701121430;5;56
LUZ;201701121440;9;48
LUZ;201701121450;3;31
LUZ;201701121500;3;24
LUZ;201701121510;6;18
LUZ;201701121520;3;3
LUZ;201701121530;0;0
LUZ;201701121540;1;0
LUZ;201701121550;2;0
LUZ;201701121600;1;0
LUZ;201701121610;0;0
LUZ;201701121620;0;0
LUZ;201701121630;0;0
LUZ;201701121640;2;0
LUZ;201701121650;0;0
LUZ;201701121700;1;0
LUZ;201701121710;0;0
LUZ;201701121720;0;0
LUZ;201701121730;0;0
LUZ;201701121740;0;0
LUZ;201701121750;0;0
LUZ;201701121800;0;0
LUZ;201701121810;0;0
LUZ;201701121820;0;0
LUZ;201701121830;0;0
LUZ;201701121840;0;0
LUZ;201701121850;0;0
LUZ;201701121900;0;0
LUZ;201701121910;0;0
LUZ;201701121920;0;0
LUZ;201701121930;0;0
LUZ;201701121940;0;0
LUZ;201701121950;0;0
LUZ;201701122000;0;0
LUZ;201701122010;0;0
LUZ;201701122020;0;0
LUZ;201701122030;0;0
LUZ;201701122040;0;0
LUZ;201701122050;0;0
LUZ;201701122100;0;0
LUZ;201701122110;0;0
LUZ;201701122120;0;0
LUZ;201701122130;0;0
LUZ;201701122140;0;0
LUZ;201701122150;0;0
LUZ;201701122200;0;0
LUZ;201701122210;0;0
LUZ;201701122220;0;0
LUZ;201701122230;0;0
LUZ;201701122240;1;0
LUZ;201701122250;0;0
LUZ;201701122300;1;0
LUZ;201701122310;0;0
LUZ;201701122320;0;0
LUZ;201701122330;0;0
LUZ;201701122340;0;0
LUZ;201701122350;1;0
LUZ;201701130000;0;0
LUZ;201701130010;1;0
LUZ;201701130020;1;0
LUZ;201701130030;0;0
LUZ;201701130040;0;0
LUZ;201701130050;0;0
LUZ;201701130100;0;0
LUZ;201701130110;0;0
LUZ;201701130120;0;0
LUZ;201701130130;0;0
LUZ;201701130140;0;0
LUZ;201701130150;0;0
LUZ;201701130200;0;0
LUZ;201701130210;0;0
LUZ;201701130220;0;0
LUZ;201701130230;0;0
LUZ;201701130240;0;0
LUZ;201701130250;1;0
LUZ;201701130300;0;0
LUZ;201701130310;0;0
LUZ;201701130320;1;0
LUZ;201701130330;0;0
LUZ;201701130340;1;0
LUZ;201701130350;0;0
LUZ;201701130400;0;0
LUZ;201701130410;0;0
LUZ;201701130420;0;0
LUZ;201701130430;1;0
LUZ;201701130440;0;0
LUZ;201701130450;1;0
LUZ;201701130500;1;0
LUZ;201701130510;0;0
LUZ;201701130520;0;0
LUZ;201701130530;0;0
LUZ;201701130540;1;0
LUZ;201701130550;1;0
LUZ;201701130600;0;0
LUZ;201701130610;0;0
LUZ;201701130620;0;0
LUZ;201701130630;0;0
LUZ;201701130640;0;0
LUZ;201701130650;0;0
LUZ;201701130700;0;0
LUZ;201701130710;1;0
LUZ;201701130720;1;0
LUZ;201701130730;2;0
LUZ;201701130740;1;3
LUZ;201701130750;1;2
LUZ;201701130800;1;0
LUZ;201701130810;8;5
LUZ;201701130820;4;15
LUZ;201701130830;4;17
LUZ;201701130840;4;27
LUZ;201701130850;9;61
LUZ;201701130900;20;30
LUZ;201701130910;10;28
LUZ;201701130920;3;30
LUZ;201701130930;1;27
LUZ;201701130940;20;55
LUZ;201701130950;26;144
LUZ;201701131000;21;166
LUZ;201701131010;14;107
LUZ;201701131020;13;125
LUZ;201701131030;23;36
LUZ;201701131040;4;21
LUZ;201701131050;32;50
LUZ;201701131100;95;120
LUZ;201701131110;27;86
LUZ;201701131120;101;202
LUZ;201701131130;48;237
LUZ;201701131140;23;179
LUZ;201701131150;15;121
LUZ;201701131200;32;45
LUZ;201701131210;8;42
LUZ;201701131220;19;44
LUZ;201701131230;3;0
LUZ;201701131240;7;3
LUZ;201701131250;4;14
LUZ;201701131300;6;29
LUZ;201701131310;4;47
LUZ;201701131320;10;48
LUZ;201701131330;11;110
LUZ;201701131340;4;132
LUZ;201701131350;9;101
LUZ;201701131400;1;87
LUZ;201701131410;1;88
LUZ;201701131420;15;61
LUZ;201701131430;5;33
LUZ;201701131440;2;28
LUZ;201701131450;2;32
LUZ;201701131500;5;40
LUZ;201701131510;7;15
LUZ;201701131520;2;7
LUZ;201701131530;3;3
LUZ;201701131540;1;0
LUZ;201701131550;2;0
LUZ;201701131600;1;0
LUZ;201701131610;0;0
LUZ;201701131620;0;0
LUZ;201701131630;0;0
LUZ;201701131640;0;0
LUZ;201701131650;0;0
LUZ;201701131700;0;0
LUZ;201701131710;0;0
LUZ;201701131720;0;0
LUZ;201701131730;0;0
LUZ;201701131740;0;0
LUZ;201701131750;0;0
LUZ;201701131800;1;0
LUZ;201701131810;0;0
LUZ;201701131820;0;0
LUZ;201701131830;1;0
LUZ;201701131840;1;0
LUZ;201701131850;0;0
LUZ;201701131900;0;0
LUZ;201701131910;1;0
LUZ;201701131920;0;0
LUZ;201701131930;1;0
LUZ;201701131940;0;0
LUZ;201701131950;0;0
LUZ;201701132000;1;0
LUZ;201701132010;0;0
LUZ;201701132020;0;0
LUZ;201701132030;1;0
LUZ;201701132040;0;0
LUZ;201701132050;0;0
LUZ;201701132100;0;0
LUZ;201701132110;0;0
LUZ;201701132120;0;0
LUZ;201701132130;0;0
LUZ;201701132140;0;0
LUZ;201701132150;0;0
LUZ;201701132200;0;0
LUZ;201701132210;0;0
LUZ;201701132220;0;0
LUZ;201701132230;0;0
LUZ;201701132240;0;0
LUZ;201701132250;1;0
LUZ;201701132300;1;0
LUZ;201701132310;0;0
LUZ;201701132320;0;0
LUZ;201701132330;0;0
LUZ;201701132340;0;0
LUZ;201701132350;0;0
LUZ;201701140000;0;0
LUZ;201701140010;0;0
LUZ;201701140020;0;0
LUZ;201701140030;1;0
LUZ;201701140040;0;0
LUZ;201701140050;0;0
LUZ;201701140100;0;0
LUZ;201701140110;0;0
LUZ;201701140120;0;0
LUZ;201701140130;0;0
LUZ;201701140140;0;0
LUZ;201701140150;0;0
LUZ;201701140200;0;0
LUZ;201701140210;0;0
LUZ;201701140220;0;0
LUZ;201701140230;0;0
LUZ;201701140240;0;0
LUZ;201701140250;1;0
LUZ;201701140300;0;0
LUZ;201701140310;0;0
LUZ;201701140320;0;0
LUZ;201701140330;0;0
LUZ;201701140340;0;0
LUZ;201701140350;0;0
LUZ;201701140400;0;0
LUZ;201701140410;0;0
LUZ;201701140420;0;0
LUZ;201701140430;0;0
LUZ;201701140440;0;0
LUZ;201701140450;0;0
LUZ;201701140500;0;0
LUZ;201701140510;0;0
LUZ;201701140520;0;0
LUZ;201701140530;0;0
LUZ;201701140540;0;0
LUZ;201701140550;0;0
LUZ;201701140600;0;0
LUZ;201701140610;0;0
LUZ;201701140620;0;0
LUZ;201701140630;0;0
LUZ;201701140640;0;0
LUZ;201701140650;0;0
LUZ;201701140700;1;0
LUZ;201701140710;1;0
LUZ;201701140720;1;0
LUZ;201701140730;1;0
LUZ;201701140740;3;0
LUZ;201701140750;0;6
LUZ;201701140800;1;8
LUZ;201701140810;1;12
LUZ;201701140820;2;12
LUZ;201701140830;3;17
LUZ;201701140840;9;34
LUZ;201701140850;1;48
LUZ;201701140900;2;47
LUZ;201701140910;2;50
LUZ;201701140920;3;55
LUZ;201701140930;4;68
LUZ;201701140940;2;77
LUZ;201701140950;3;78
LUZ;201701141000;5;61
LUZ;201701141010;7;65
LUZ;201701141020;2;77
LUZ;201701141030;4;91
LUZ;201701141040;4;105
LUZ;201701141050;5;80
LUZ;201701141100;3;77
LUZ;201701141110;7;83
LUZ;201701141120;2;73
LUZ;201701141130;4;74
LUZ;201701141140;5;65
LUZ;201701141150;3;60
LUZ;201701141200;2;57
LUZ;201701141210;5;71
LUZ;201701141220;2;81
LUZ;201701141230;7;101
LUZ;201701141240;1;110
LUZ;201701141250;4;106
LUZ;201701141300;5;108
LUZ;201701141310;12;143
LUZ;201701141320;6;147
LUZ;201701141330;7;129
LUZ;201701141340;11;101
LUZ;201701141350;5;74
LUZ;201701141400;1;63
LUZ;201701141410;2;55
LUZ;201701141420;4;64
LUZ;201701141430;9;52
LUZ;201701141440;4;38
LUZ;201701141450;2;39
LUZ;201701141500;2;33
LUZ;201701141510;2;27
LUZ;201701141520;3;18
LUZ;201701141530;2;10
LUZ;201701141540;2;2
LUZ;201701141550;1;0
LUZ;201701141600;1;0
LUZ;201701141610;1;0
LUZ;201701141620;1;0
LUZ;201701141630;0;0
LUZ;201701141640;0;0
LUZ;201701141650;0;0
LUZ;201701141700;0;0
LUZ;201701141710;0;0
LUZ;201701141720;0;0
LUZ;201701141730;0;0
LUZ;201701141740;0;0
LUZ;201701141750;0;0
LUZ;201701141800;0;0
LUZ;201701141810;0;0
LUZ;201701141820;0;0
LUZ;201701141830;0;0
LUZ;201701141840;0;0
LUZ;201701141850;0;0
LUZ;201701141900;0;0
LUZ;201701141910;0;0
LUZ;201701141920;0;0
LUZ;201701141930;0;0
LUZ;201701141940;0;0
LUZ;201701141950;0;0
LUZ;201701142000;0;0
LUZ;201701142010;0;0
LUZ;201701142020;0;0
LUZ;201701142030;0;0
